python dblstm_crf_4.py 16 16 16 16 --epochs 2500
Iter= 8200 train-f1 49.48% avg acc 84.11% valid-f1 36.57% valid acc 63.08% avg. cost 5.048303
Iter= 8250 train-f1 49.25% avg acc 83.95% valid-f1 35.74% valid acc 63.73% avg. cost 4.993296
Iter= 8300 train-f1 49.13% avg acc 83.98% valid-f1 36.42% valid acc 63.45% avg. cost 4.957834
Iter= 8350 train-f1 49.83% avg acc 84.84% valid-f1 36.00% valid acc 64.14% avg. cost 4.912552
Iter= 8400 train-f1 50.49% avg acc 84.60% valid-f1 37.33% valid acc 63.25% avg. cost 4.917574
Iter= 8450 train-f1 50.73% avg acc 85.30% valid-f1 36.99% valid acc 65.07% avg. cost 4.948023
Iter= 8500 train-f1 49.87% avg acc 84.11% valid-f1 37.27% valid acc 64.57% avg. cost 4.967010
Iter= 8550 train-f1 50.80% avg acc 85.63% valid-f1 36.69% valid acc 64.90% avg. cost 4.975683
Iter= 8600 train-f1 50.96% avg acc 85.02% valid-f1 36.86% valid acc 64.34% avg. cost 4.946948
Iter= 8650 train-f1 49.08% avg acc 82.63% valid-f1 36.77% valid acc 62.77% avg. cost 5.084903
Iter= 8700 train-f1 50.57% avg acc 84.58% valid-f1 36.94% valid acc 64.63% avg. cost 5.066307
Iter= 8750 train-f1 50.50% avg acc 84.15% valid-f1 37.17% valid acc 63.30% avg. cost 5.137854
Iter= 8800 train-f1 44.34% avg acc 76.38% valid-f1 34.32% valid acc 57.76% avg. cost 5.103873
Iter= 8850 train-f1 50.54% avg acc 84.63% valid-f1 37.93% valid acc 64.53% avg. cost 5.156705
Iter= 8900 train-f1 49.20% avg acc 82.96% valid-f1 35.54% valid acc 64.59% avg. cost 4.904115
Iter= 8950 train-f1 52.02% avg acc 85.77% valid-f1 38.59% valid acc 64.77% avg. cost 5.055114
Iter= 9000 train-f1 46.20% avg acc 77.47% valid-f1 36.16% valid acc 58.90% avg. cost 5.414561
Iter= 9050 train-f1 50.88% avg acc 83.86% valid-f1 39.51% valid acc 67.22% avg. cost 6.322029
Iter= 9100 train-f1 51.66% avg acc 85.06% valid-f1 39.08% valid acc 64.59% avg. cost 4.949514
Iter= 9150 train-f1 52.14% avg acc 85.40% valid-f1 37.53% valid acc 64.58% avg. cost 4.629286
Iter= 9200 train-f1 51.98% avg acc 85.15% valid-f1 39.25% valid acc 64.78% avg. cost 4.557939
Iter= 9250 train-f1 52.28% avg acc 85.39% valid-f1 36.81% valid acc 63.70% avg. cost 4.499957
Iter= 9300 train-f1 52.39% avg acc 85.80% valid-f1 38.80% valid acc 64.60% avg. cost 4.464518
Iter= 9350 train-f1 53.79% avg acc 86.86% valid-f1 36.54% valid acc 63.16% avg. cost 4.387426
Iter= 9400 train-f1 53.41% avg acc 86.38% valid-f1 38.60% valid acc 64.43% avg. cost 4.391810
Iter= 9450 train-f1 54.24% avg acc 86.60% valid-f1 38.30% valid acc 63.80% avg. cost 4.323700
Iter= 9500 train-f1 53.68% avg acc 85.88% valid-f1 38.09% valid acc 64.52% avg. cost 4.309242
Iter= 9550 train-f1 53.68% avg acc 85.96% valid-f1 39.23% valid acc 64.51% avg. cost 4.268133
Iter= 9600 train-f1 52.70% avg acc 84.85% valid-f1 38.04% valid acc 63.57% avg. cost 4.283649
Iter= 9650 train-f1 52.95% avg acc 84.51% valid-f1 39.18% valid acc 62.96% avg. cost 4.268764
Iter= 9700 train-f1 51.10% avg acc 83.32% valid-f1 36.79% valid acc 62.90% avg. cost 4.363470
Iter= 9750 train-f1 51.74% avg acc 83.63% valid-f1 39.08% valid acc 65.09% avg. cost 4.534732
Iter= 9800 train-f1 53.75% avg acc 86.14% valid-f1 38.15% valid acc 63.86% avg. cost 4.395277
Iter= 9850 train-f1 53.95% avg acc 86.50% valid-f1 39.70% valid acc 65.05% avg. cost 4.272941
Iter= 9900 train-f1 54.61% avg acc 86.51% valid-f1 37.86% valid acc 62.42% avg. cost 4.191449
Iter= 9950 train-f1 54.46% avg acc 85.98% valid-f1 38.66% valid acc 64.77% avg. cost 4.216228
Iter=10000 train-f1 53.65% avg acc 85.06% valid-f1 39.48% valid acc 63.28% avg. cost 4.181124
Iter=10050 train-f1 53.22% avg acc 84.78% valid-f1 38.23% valid acc 64.20% avg. cost 4.350942
Iter=10100 train-f1 51.87% avg acc 83.65% valid-f1 39.74% valid acc 64.77% avg. cost 4.511194
Iter=10150 train-f1 53.39% avg acc 84.91% valid-f1 39.78% valid acc 66.20% avg. cost 4.388506
Iter=10200 train-f1 52.15% avg acc 83.81% valid-f1 39.04% valid acc 65.42% avg. cost 4.393022
Iter=10250 train-f1 52.00% avg acc 82.69% valid-f1 39.36% valid acc 61.70% avg. cost 4.726682
Iter=10300 train-f1 47.41% avg acc 77.48% valid-f1 38.76% valid acc 63.16% avg. cost 5.809573
Iter=10350 train-f1 54.69% avg acc 85.61% valid-f1 39.44% valid acc 65.27% avg. cost 5.309287
Iter=10400 train-f1 54.65% avg acc 86.53% valid-f1 40.38% valid acc 66.07% avg. cost 4.307236
Iter=10450 train-f1 55.94% avg acc 86.73% valid-f1 40.48% valid acc 64.83% avg. cost 4.120429
Iter=10500 train-f1 56.50% avg acc 87.25% valid-f1 38.40% valid acc 64.41% avg. cost 4.064742
Iter=10550 train-f1 55.73% avg acc 86.48% valid-f1 40.69% valid acc 64.90% avg. cost 3.977243
Iter=10600 train-f1 55.37% avg acc 86.18% valid-f1 38.80% valid acc 63.16% avg. cost 3.940237
Iter=10650 train-f1 56.01% avg acc 86.84% valid-f1 40.52% valid acc 65.63% avg. cost 3.895363
Iter=10700 train-f1 54.89% avg acc 85.56% valid-f1 38.42% valid acc 62.11% avg. cost 3.849662
Iter=10750 train-f1 55.94% avg acc 86.82% valid-f1 39.79% valid acc 65.22% avg. cost 3.830701
Iter=10800 train-f1 56.41% avg acc 87.05% valid-f1 39.17% valid acc 63.15% avg. cost 3.813384
Iter=10850 train-f1 57.30% avg acc 87.43% valid-f1 40.33% valid acc 65.38% avg. cost 3.855245
Iter=10900 train-f1 57.41% avg acc 87.12% valid-f1 40.23% valid acc 62.76% avg. cost 3.941345
Iter=10950 train-f1 57.36% avg acc 87.56% valid-f1 40.28% valid acc 64.60% avg. cost 3.900403
Iter=11000 train-f1 57.25% avg acc 87.23% valid-f1 41.22% valid acc 64.73% avg. cost 3.770447
Iter=11050 train-f1 57.20% avg acc 87.30% valid-f1 38.93% valid acc 64.04% avg. cost 3.753554
Iter=11100 train-f1 58.02% avg acc 87.56% valid-f1 40.13% valid acc 64.70% avg. cost 3.691534
Iter=11150 train-f1 56.01% avg acc 85.63% valid-f1 39.21% valid acc 61.81% avg. cost 3.726453
Iter=11200 train-f1 58.16% avg acc 87.53% valid-f1 40.08% valid acc 64.04% avg. cost 3.724697
Iter=11250 train-f1 54.29% avg acc 82.87% valid-f1 40.18% valid acc 62.03% avg. cost 4.087711
Iter=11300 train-f1 54.19% avg acc 85.21% valid-f1 40.40% valid acc 67.38% avg. cost 4.306579
Iter=11350 train-f1 58.38% avg acc 87.78% valid-f1 40.03% valid acc 65.09% avg. cost 3.858759
Iter=11400 train-f1 57.10% avg acc 86.73% valid-f1 41.82% valid acc 66.68% avg. cost 3.939393
Iter=11450 train-f1 56.77% avg acc 85.97% valid-f1 39.34% valid acc 62.85% avg. cost 4.072060
Iter=11500 train-f1 55.03% avg acc 84.27% valid-f1 39.21% valid acc 61.97% avg. cost 4.185239
Iter=11550 train-f1 56.15% avg acc 86.23% valid-f1 41.21% valid acc 65.73% avg. cost 4.145665
Iter=11600 train-f1 54.84% avg acc 84.38% valid-f1 38.90% valid acc 63.10% avg. cost 4.159488
Iter=11650 train-f1 53.93% avg acc 84.18% valid-f1 38.98% valid acc 66.50% avg. cost 4.087056
Iter=11700 train-f1 55.51% avg acc 85.53% valid-f1 40.10% valid acc 63.84% avg. cost 4.557431
Iter=11750 train-f1 56.76% avg acc 85.26% valid-f1 41.18% valid acc 65.84% avg. cost 4.839658
Iter=11800 train-f1 58.88% avg acc 87.80% valid-f1 40.89% valid acc 63.30% avg. cost 3.946844
Iter=11850 train-f1 58.64% avg acc 88.10% valid-f1 40.64% valid acc 66.78% avg. cost 3.734069
Iter=11900 train-f1 57.74% avg acc 86.59% valid-f1 41.08% valid acc 63.25% avg. cost 3.677824
Iter=11950 train-f1 56.41% avg acc 86.13% valid-f1 38.77% valid acc 64.35% avg. cost 3.682162
Iter=12000 train-f1 55.59% avg acc 84.95% valid-f1 40.52% valid acc 64.30% avg. cost 3.640058
Iter=12050 train-f1 55.80% avg acc 85.68% valid-f1 38.58% valid acc 62.38% avg. cost 3.661253
Iter=12100 train-f1 57.05% avg acc 86.41% valid-f1 40.96% valid acc 65.49% avg. cost 3.643998
Iter=12150 train-f1 57.78% avg acc 85.90% valid-f1 39.94% valid acc 61.77% avg. cost 3.708528
Iter=12200 train-f1 56.04% avg acc 85.38% valid-f1 40.59% valid acc 66.56% avg. cost 3.732014
Iter=12250 train-f1 58.68% avg acc 86.38% valid-f1 40.72% valid acc 62.96% avg. cost 3.849845
Iter=12300 train-f1 57.38% avg acc 86.45% valid-f1 40.23% valid acc 63.95% avg. cost 3.932758
Iter=12350 train-f1 54.65% avg acc 84.04% valid-f1 40.02% valid acc 64.17% avg. cost 4.010387
Iter=12400 train-f1 51.47% avg acc 80.79% valid-f1 38.49% valid acc 62.89% avg. cost 4.510201
